,BookYield,SalesYield,CashYield,EarningsYield,FCFYield,OCFYield,MediumMomentum,Reversal,RND,ROE,ROA,LongTermGrowth,ShortTermGrowth,ShareBuyBack,DividendYield,LongTermInvestment,EarningsQuality,FinancialLeverage,CurrentRatio,ResidualRisk,Beta,Liquidity,Size,"Agricultural, Timber, Packaging & Building Materials",Automobiles & Auto Components,Banks,Capital Goods,Capital Markets,Chemicals,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy Equipment & Services,Food & Staple Retailing,"Food, Beverage & Tobacco",Health Insurance & Managed Care,Healthcare Equipment & Services,Household & Personal Products,Insurance,Internet Retail & Consumer Electronics,Media,Metals & Mining,Oil & Gas E&P,"Oil, Gas & Consumable Fuels","Pharmaceuticals, Biotechnology & Life Sciences",REIT,Real Estate Services,Retailing,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecom Services,Transportation,Utilities,cusip,issuer,permno,residual,PredictedBeta,PredictedVolatility
NCDL,2.7794721924029306,-0.6386288161921279,-0.23065981438370634,0.0,-2.651081726274625,-1.7236477216966835,-0.29175086778022524,0.35763516713611193,-0.8647263305963242,-0.1268991236826764,-0.18086146914638646,2.7429885995971195,1.8323446946778303,1.2626891354350804,2.9875250833779052,-0.0,-0.0,-0.533425037225848,0.0,-1.11669183869429,-0.6494733716979688,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67090S108,NUVEEN CHURCHILL DIRECT LENDING CORP,641017,0.040427784176622565,-0.271860777423854,0.2279059730301729
NCEW,0.6020425109368102,1.7447941101585436,-0.38800328314066834,-0.5952492519777292,0.0,0.0,0.0,1.6404760854176925,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.34919349912271574,2.6190600136313877,-1.6392604622671658,-0.9517112191678866,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,NEW CENTURY LOGISTICS (BVI) LTD,642895,1.0075648349062336,0.8423273459320998,1.0314082926438624
NCI,3.0,3.0,3.0,1.925145830571229,0.0,0.0,-1.3077907858746465,1.9351323288112399,0.0,0.0,0.0,0.0,0.0,1.2626891354350804,0.0,-0.0,-0.0,0.0,-0.04889984356232569,2.6190600136313877,-0.16692879608408343,1.496655806429664,1.2890613795380481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63935N107 592903108,Navigant Consulting Inc,197018,0.8805244026270231,1.2577002082275528,0.9862009333106706
NCL,-0.13207348411559472,0.20460601409287305,0.15422023584002123,-2.4431398690868615,-2.835664609897889,-1.8133099494813605,-1.7750431369716906,1.2598771737443901,0.6961671807649331,-2.7202696602648953,-2.582615216377662,0.0,-1.4547178607812103,-3.0,-0.9521349535882092,1.752086767782455,-2.6477472454395543,0.5139314540762001,-0.5938739648527084,2.6190600136313877,0.8589787597445386,1.076499972501486,1.2890613795380481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NORTHANN CORP,640593,1.037405484084775,1.3981948817974281,1.072137083109959
NCLH,0.13469366327896168,0.9719551053420201,-1.1048513934535376,0.2857774830910467,-2.789095745292781,-0.06398649561243941,-0.8691312199649159,-2.0275632850448955,-0.8704621308041253,1.4380701591791978,-0.746488907855156,2.8226077627628214,-0.003943146765424708,-0.8434403441843423,-0.7439769895994212,-2.1877411056221523,-0.2711537160630157,2.4900916873163124,-1.054558143818064,1.1535127106993273,1.020205852655992,2.697700773035705,0.4672800604427858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G66721104,NORWEGIAN CRUISE LINE HOLDINGS LTD,192490,0.06412681434209049,1.3162518240264687,0.38019967289407675
NCMI,2.0861445345917473,-0.07566398260166644,0.2903555367055126,-1.675210702568404,1.4276768933304276,0.3090556634168592,-1.5554950049840546,-0.1934469824928789,-1.708495159159956,-0.3965197443868061,-1.0862845706055273,2.930829699021585,2.5106885385740556,0.5097201093017267,-0.7320972220981055,1.136688286303208,0.31270060017199924,-0.9345915664808063,0.35702289284673905,1.1825105546444339,-1.1519207688991888,-0.7527858557109038,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,635309107 635309206,NATIONAL CINEMEDIA INC,194284,0.08905948445820885,0.648766354277748,0.34869815417019545
NCNA,3.0,0.0,3.0,2.5254376292784,3.0,2.6496252681608365,-2.0410060249011215,1.8019753604310917,0.0,-2.182899084669621,-1.7356629071204455,0.0,0.0,-3.0,0.0,2.1965085653811913,2.4986747771924205,0.03085290398310582,-1.202719961721211,2.6190600136313877,-0.02026565809651438,2.697700773035705,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67022C106,NuCana plc,121827,1.9387974649507755,1.077529067133444,1.4313450676989645
NCNO,0.66182424807613,-0.06186949140813462,-0.3829604702593531,-0.9600726198204139,-0.5981885203363638,-0.7065523315785559,-1.0810665255890568,0.03756607884526504,1.030716479072506,-0.7084076109373224,-1.3256723204541079,1.412862837452622,0.1873266539212265,-0.035519149565733966,-0.3135495119025466,0.9202226716184834,0.36791530712408926,-0.4733671652583157,-0.9407126229096184,0.4235204683939228,-0.5079932534016128,0.2166122966052908,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63947X101 63947U107,NCINO INC,631650,0.050694842212286075,0.8393769953289429,0.296741377763674
NCPL,2.897984661059933,-0.6515857068269388,0.0,-2.8956564195839456,0.0,0.0,-0.45331503633179926,2.6010534269629257,-0.3397234209138705,-2.1550694872956955,-2.041545483651051,0.788641284418244,-1.953789874166146,-3.0,-1.6261119319088262,-0.0,1.2793394477625404,-2.0713349961648255,-0.8869347755805166,2.6190600136313877,2.0858649182551225,2.697700773035705,1.2890613795380481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64113L103 64113L202 92046U106,NETCAPITAL INC,108724,0.8961748410848479,2.0102981627803804,1.0467954997708269
NCRA,-0.6436164134961431,-0.41035556384844357,-0.4826616920241395,-2.1644948960918984,-2.8839717169060974,-1.8093259999901525,-0.6397261121969399,-2.1038075798074733,-0.006643178219169622,-2.6746863700460795,-2.402403920018904,3.0,-1.3020627449972229,-0.9973368376222508,-1.6797464072472692,1.8246740177271232,-2.430305255794113,-0.8815376507132839,0.2142435069867139,2.6190600136313877,1.0125020238702984,-0.9652219811451147,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655186104 655186302 655186500,NOCERA INC,638913,0.5723600194632733,1.176769095071617,0.8030323438118979
NCSM,2.027536113468052,2.992491404485554,2.161814860719392,1.566700929088686,1.5822096128111964,0.8227603919268919,2.546141781788799,-0.029242273217686875,-0.0184411832461917,-0.2211332188194861,-0.034148597363806175,1.11500190668846,1.0686865695881167,-0.17674378335240395,-2.41744788538286,1.7292267474420426,-1.480186522318647,-0.5283852488957502,2.5826294799306284,2.6190600136313877,-1.5019582536580987,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628877102 628877201,NCS MULTISTAGE HOLDINGS INC,123169,0.2217184793293305,0.959160106733484,0.5719475179424535
NCT,-0.46521965687561245,-0.7116419059074054,-0.2326626891928249,0.17221993973495417,0.0,0.0,0.0,2.3048491317381252,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.054558143818064,2.6190600136313877,2.0858649182551225,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,INTERCONT (CAYMAN) LTD,644134,1.2405839785761639,1.9092951894745938,1.1948139925407564
NCTY,0.8651969648855088,-0.5107002120138331,0.10188561683741013,-1.5171391258043823,0.0,0.0,-0.1737438771127197,-0.15437467162864224,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,-0.0,0.0,-0.8345513083398141,2.6190600136313877,1.5280078479406463,-1.0604200455362327,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88337K302 88337K104 88337K203,The9 LTD,190088,0.42174737817700075,1.5133718594478678,0.7261479668195526
NCV-PA,0.0,0.0,0.0,0.0,0.0,0.0,-0.11605014692653363,-0.13125020082398975,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.11669183869429,-1.581292198057681,0.0,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,018828707 92838X706,Virtus AllianzGI Convertible & Income Fund,112478,0.023135236027369117,0.6151850381866564,0.23275304369226674
NDAQ,-0.037010659191824766,-0.07431382262069786,0.0,-0.8672778865994285,0.0,0.0,0.5740815178842777,-1.0297182342415936,-0.4354732646291603,0.005096843116031778,-0.5320274643633407,-0.24622605497928704,1.3850057035385905,0.17899714109612946,-0.889014691321507,-0.0,0.06612722116532309,-0.06950426380211998,-0.5706842821745163,-1.11669183869429,0.0598533126218004,-0.7399152978054594,-1.0084735459945804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631103108,NASDAQ INC,196000,0.00816396398668441,0.9028779865641197,0.21672360528220536
NDLS,-0.31933500043350244,3.0,-0.1812644806987519,-2.4431398690868615,-2.4196575275177676,-0.9538001188295143,-2.786251140343478,-2.366191022622438,0.019019296751199122,2.476574745009421,-3.0,-0.9373601368245839,-0.49715668221700293,-0.14626288858413572,-0.9521349535882092,1.0580096788766506,-0.1263281734201358,-1.317327959628737,-0.7632636155858611,2.6190600136313877,0.2697380217264035,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65540B105,NOODLES & CO,195262,0.533231786009972,1.2075342664731572,0.7862582600731913
NDRA,1.0003747074135454,0.0,3.0,-1.8863200862695044,-2.732230023991647,-1.439690243444396,-1.4762841726645566,-2.0833691715154945,0.0,-2.471549145562519,-2.088207506554459,0.0,0.0,1.2626891354350804,-0.5312208868152624,1.0774247577787943,-2.734345873226022,-0.13265916571728245,0.8354895913888584,2.6190600136313877,-1.6392604622671658,2.697700773035705,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29273B104 29273B302 29273B401 29273B500 29273B203,ENDRA LIFE SCIENCES INC,124102,1.0454336563698587,0.6195056588452953,1.0459699609995137
NDSN,-0.06151842673158829,-0.2472675691922014,-0.5361984470208404,0.00464104821017062,-0.18956013191183393,-0.5307363394237881,-0.9535012378919318,0.8322919404956544,-0.39970253587798565,0.04646867315027565,-0.045257690918888836,-0.7549250676451207,-0.35615256293919756,0.3288979076662412,0.2757063317242943,0.26348385013608466,-0.30120709696097236,-0.1620290085782664,0.5158119490847968,-0.811203137467886,0.30399358645981894,-0.800169624307551,0.4231743793686143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655663102,NORDSON CORP,199483,0.011493690608335116,1.0321859437335694,0.25513875596148267
NE,2.027536113468052,0.13743469835814606,-0.018431974926885676,1.3927204073640973,0.367841635478765,0.8227603919268919,-1.8481407736166038,1.2240736864741766,-0.0184411832461917,-0.15475902066731312,0.006832966215448327,2.862440144951962,1.8349693015930166,-1.857814017306324,1.7209353890751384,0.41080055930528203,-0.4990957895478298,-0.45698012332677956,0.23329160712010175,1.0728736650480701,0.6738509382899962,0.11388127925058289,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,G65431127 G6610J209 65343B104,NOBLE CORP PLC,108504,0.07112565806945467,1.3366052745450558,0.4664267951117083
NECB,0.688987479838031,0.2009283384294932,0.0,1.5161012959639595,0.0,0.0,-0.23559575726212548,1.4898741332089522,0.019019296751199122,0.23649550809559367,0.23808045877976142,2.5189775241299985,-0.6729039064774679,0.10649527422968885,0.6239554029100279,-0.0,-0.0,-1.2865770381326556,0.0,-0.1062168625708103,0.11932433629908011,-1.12816051358391,1.2890613795380481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664121100 664112109,NORTHEAST COMMUNITY BANCORP INC,194561,0.038486538238547315,1.2210027579021698,0.3674953332958755
NEE,-0.6371184469107214,-0.5601252704236663,-0.3487512387696725,-0.30255800752806244,1.301057528040985,-0.5044877584537492,-0.6120605921108778,1.7715210795915153,0.019019296751199122,0.13778716370715943,0.1259005652934739,-0.7193640014384931,-0.6074528047081327,0.06173156052326365,0.13156494624898646,1.5696775965820828,-0.2335544474274753,0.051385601223865644,-0.3492158750449781,-0.059878051918564996,-1.066867662810569,-0.9777481079558027,-1.9051557951356515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65339F101 302571104 65339B100,NEXTERA ENERGY INC,198642,0.026847903139499463,0.5458767967371165,0.23763134948801537
NEE-PN,0.0,0.0,0.0,0.0,0.0,0.0,-0.7542343295983798,0.5493289846208831,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.11669183869429,-1.5877485091070664,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65339K860,Nextera Energy Inc,111104,0.017400737012902238,0.2510907100821946,0.20556804236846613
NEE-PR,0.0,0.0,0.0,0.0,0.0,0.0,-0.7545275142104451,1.662583153336166,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.3977239495852678,-0.894604139603017,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65339F820,Nextera Energy Inc,113758,0.024337467047689354,0.5469008300319155,0.23248809614802987
NEE-PS,0.0,0.0,0.0,0.0,0.0,0.0,-0.6904757725773202,1.468111436327383,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.7272691631131875,-1.1139911779378038,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NEXTERA ENERGY INC,641976,0.01952683104604392,0.45043042266568073,0.21569795095437208
NEE-PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.719667347510574,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.6770049773368337,-1.0820086184606403,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,NEXTERA ENERGY INC,642669,0.024043600591583836,0.4777157743974169,0.22663626270740508
NEGG,-0.15412171391665383,0.644243605830008,-0.08425871893842804,-2.4431398690868615,0.0,0.0,-0.3453021547229031,-1.7919521472215227,0.0,0.0,0.0,0.0,0.0,1.2626891354350804,0.0,-0.0,-0.0,0.0,-0.28700040813320854,2.6190600136313877,-0.3578723779629435,2.697700773035705,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,G27010100 G5478K100 G5478K118,Newegg Commerce Inc,193126,1.4427467245842869,0.8769366181417894,1.2224056954540736
NEHC,-3.0,-1.1249055203297702,1.0151858561526532,-2.8450567864592187,-3.0,-3.0,0.0,0.7699353998593613,-0.040246385939131595,2.2686143570791657,-2.284945779979148,0.0,0.0,-0.0,-2.41744788538286,0.6595469780299626,1.5198278540239352,-1.2023200559856604,-0.5595109537421624,2.6190600136313877,2.0858649182551225,2.697700773035705,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77867R100,NEW ERA HELIUM INC,636836,1.3748731987770313,1.9462987376893923,1.2614809983947812
NEM,0.14442919966842108,-0.8914057561846421,0.05098042564356921,2.0863704043553692,2.101972624057283,1.1944076017612084,1.5331437913015498,-1.5294932841689033,0.2036749030136373,0.23149904971087112,0.696619190753456,1.4498541800639557,2.9950934751873524,0.8464949707921033,0.05830144514660481,1.7764395075863897,-0.1099286325510703,-0.24326212336606365,-0.031514490786387156,0.6022636752091185,-1.0314828090348085,0.04250464933060558,-1.2479635331562604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,651639106,NEWMONT CORP,195674,0.04826891055119692,0.743755111718342,0.3142698871009478
NEO,3.0,1.501933910699819,1.7271545649912716,-1.8863200862695044,-2.1823261866647794,-0.9889271841944435,-1.4762841726645566,2.1534496952823052,-0.6204135593833467,-1.018340457325048,-2.088207506554459,0.21522932356076188,-0.02627986635653999,-0.10525067889842267,-0.5312208868152624,0.5454541873775184,-0.09669535538582211,-0.1516583217218081,0.888271557509077,2.6190600136313877,1.4440806192139022,1.6435938506105725,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64049M209,NEOGENOMICS INC,196438,0.1348668764754579,1.6519836844703013,0.5302289056344951
NEOG,3.0,1.501933910699819,0.5608483942831921,-1.8863200862695044,-2.2883714816372493,-0.5486657232647809,-1.4762841726645566,0.8955499556786628,-1.1259818073964112,-2.471549145562519,-2.088207506554459,0.17451272853180547,-1.2932875972250863,0.05430170669908208,-0.5312208868152624,-0.011753011556339862,0.02253195457328514,-0.20624938238657464,0.41429878831619193,2.430655441602828,0.22972289974013949,2.0593905603903173,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640491106,NEOGEN CORP,198902,0.18245747454765385,1.253483401896763,0.5255283231092592
NEON,-0.698017242339883,-0.9185914659505429,-0.32265794999269376,-1.394670426620368,-2.6003395591756933,-1.473242316504558,1.9785569094927775,2.7136779944115603,3.0,-2.741125640165118,-2.3045618491709043,-1.9529153193202742,-2.1504063695304994,-1.5173388256002567,-0.3135495119025466,0.9390991795122212,0.8686757881720547,-1.1640193277270585,2.805953386026478,2.6190600136313877,1.5805269699576296,1.4672723853624576,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64051M402 64051M709 783873201 64051M105 783873300,NEONODE INC,199372,0.618848857676097,1.7464181319327894,0.8816692562117536
NEOV,-0.9524024911813006,-1.2210455341380084,-0.6829379032248972,-2.0800269700768226,-2.5678959486430086,-1.67322889656431,-0.1638762557639728,-1.9319697350596747,0.06770880450101707,-2.8974043848805326,-2.4358609390431534,0.0,2.6173359819522517,-0.3709848070428536,-0.7439769895994212,-0.0,1.9650304585033538,-0.6335154613200036,1.4880950209229586,2.6190600136313877,2.0858649182551225,-0.19057787563850617,1.2890613795380481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640655106,NEOVOLTA INC,638745,0.6434258676178128,1.690489445757967,0.8840800654580075
NEPH,-0.4707155908897226,0.2574241013447145,0.21416466500962988,-0.42051234479390487,-0.37635161745936274,-0.7963466511491223,3.0,1.864932497065796,0.14590912977455667,0.012320650053796395,0.14086511709037317,0.17708168013057812,0.03649160974946584,0.010768029609503783,-0.5312208868152624,1.1261328777703254,-2.0400734790565926,-0.22430381615781284,2.3867050796749543,2.6190600136313877,-1.6392604622671658,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640671400 640671103 640671301,NEPHROS INC,110584,0.29412745841732374,0.8017563999785854,0.5818309870959062
NERV,-1.1214733842476985,0.0,3.0,2.2312346122047977,-1.7820139750903512,-1.0132035770304104,-2.0410060249011215,-1.3518095455211854,0.0,-1.2397856053340206,2.519448371121593,0.0,0.0,0.16316538383629617,-0.5312208868152624,2.1965085653811913,2.4986747771924205,-1.3929269620533264,2.3867050796749543,2.6190600136313877,-0.4446606418411197,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,603380106,Minerva Neurosciences Inc,187512,0.3048989671935998,0.8823341420799373,0.617943372884912
NESR,2.027536113468052,1.5940962831170278,0.0,-0.2076773405511865,0.0,0.0,0.0,-0.39558864293664153,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.3672812051333023,0.8011399811248922,-0.5598497163338764,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6375R107 G6375R123,National Energy Services Reunited Corp,121810,0.10969889083492357,1.402655383695778,0.5057395658077227
NET,-0.4798160699775316,-0.3515459483425416,-0.9624981838488218,-0.8877910276897506,-1.1560015347874144,-0.9864402027065658,1.887701814158899,-1.2357499200537605,1.2727950991874513,-0.7528721512000264,-1.1967430283977147,2.2434676173917527,1.6016150522722727,-0.2536063033317257,-0.3135495119025466,-0.8857758285922364,-1.6923833761681506,-0.17180842502194008,0.7402891482812342,0.9755660220694651,2.0858649182551225,-0.168717964754977,-1.259618671018529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18915M107,CLOUDFLARE INC,110553,0.056491216420846424,1.60049841567252,0.42594120331006197
NETD,-1.1125639450386107,0.0,-0.682566420219363,-0.7658155454011756,-1.373057472421621,-1.6217796110626967,0.18477949749321163,-0.23309618838256638,0.0,-2.8974043848805326,-0.7949417386251134,0.0,0.0,0.09461491355012323,-0.7439769895994212,-0.0,0.13323837233574065,-1.5682769919273563,0.8270291154848104,-1.11669183869429,-1.6392604622671658,-1.1128081236533203,1.2890613795380481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6363K106,NABORS ENERGY TRANSITION CORP II,640226,0.01773315034172799,0.393985852404837,0.20223413569750595
NEU,-1.21181874397665,-0.7223405383978385,-0.7694170017778954,1.060193256307244,1.7489777501271593,0.1645710647534843,2.1634625033522967,-0.21003245062258413,0.5348235054336404,0.8337625581028422,1.7900313344461767,-0.1198523086567283,0.18570446529703052,0.4574355212512798,-0.04434127482463506,0.9539985147629981,-0.23387726239506335,-0.21915020845155042,0.4454933526127881,-0.7457859046973382,-0.823647956949349,-0.39810874209369873,0.9768584282384059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651587107 297659104 297659609,NEWMARKET CORP,195213,0.03272944699704004,0.7489493769580274,0.2639225067694383
NEUE,1.302207536133776,-0.0377560923507241,1.5498040530167358,-1.8863200862695044,-3.0,-2.1417661501711533,1.0558241130701989,-1.5562533031486905,0.019019296751199122,-0.18688091026133977,-1.8835198325138378,-1.6195198640899198,-2.0013713030692877,-1.4172502586490192,-0.5312208868152624,0.5907720559534726,-0.17195176240454263,-1.5296237787108058,-1.601820901366866,2.5932512396318756,0.44278929418930796,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10920V107 10920V404,NEUEHEALTH INC,635703,0.15057021664451997,0.9799374651519486,0.4587087367275139
NEUP,3.0,-0.23960658680142263,3.0,-1.8863200862695044,0.0,0.0,0.0,-0.3178177426454455,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.5116037991333912,2.3867050796749543,2.6190600136313877,1.423447400945016,1.8011637364800923,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,09063M205 64136E102 Q1521J108,NEUPHORIA THERAPEUTICS INC,636985,0.4351270338046387,1.3463262351218372,0.7295267089007519
NEWP,-0.21563819206297855,0.0,-0.15548672792087448,-2.045445072672833,-2.712482720307445,-1.9879888536633794,0.40411298315165733,0.47762006763669046,0.0,-0.8514868914298327,-1.8124226556387453,0.0,0.0,0.040162862966860904,0.0,-2.5594498471037763,0.5987434056859272,-0.5354367589258202,2.7934204156503735,2.6190600136313877,1.1262130094460854,-1.12816051358391,1.2890613795380481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64782A107,New Pacific Metals Corp,635232,0.2837598904027063,1.5905553866346263,0.6496283560208261
NEWT,0.688987479838031,1.1770161012080942,0.0,0.4661135859067941,0.0,0.0,-1.5477879139182769,-0.13192903146459073,0.019019296751199122,0.35680072709267574,0.24895703320258758,1.042486476993254,0.5454582622859453,-1.0491975940638327,2.5122713425491723,-0.0,-0.0,-0.9300205628474502,0.0,0.31096164672950316,1.1768056364325228,-0.1732762045087892,1.2890613795380481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652526203 652526104,NEWTEKONE INC,187553,0.042069564457983544,1.4230454339755525,0.4059883424225458
